run_id,timestamp,git_commit,data_source,symbol,interval,fold_id,n,pos_rate,proba_col,auc,auc_inverted,logloss,start,end
20260318_125630,2026-03-18T12:56:30.941558,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,15,672,0.19642857142857142,proba_cal,0.4497334455667789,0.5502665544332211,0.5314497001394438,2022-12-22 18:00:00+00:00,2023-01-19 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.941566,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,16,672,0.3392857142857143,proba_cal,0.5491247826774143,0.4508752173225858,0.8079494213088254,2023-01-19 18:00:00+00:00,2023-02-16 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.941571,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,17,672,0.32589285714285715,proba_cal,0.571723769492072,0.42827623050792785,0.6252266181463968,2023-02-16 18:00:00+00:00,2023-03-16 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.941580,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,18,672,0.33482142857142855,proba_cal,0.49876211782252056,0.5012378821774794,0.677159428575037,2023-03-16 18:00:00+00:00,2023-04-13 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.941586,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,19,672,0.38839285714285715,proba_cal,0.5494215584827213,0.45057844151727866,0.6796074179825943,2023-04-13 18:00:00+00:00,2023-05-11 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948711,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,20,672,0.2663690476190476,proba_cal,0.6206556596824822,0.3793443403175179,0.589027148344092,2023-05-11 18:00:00+00:00,2023-06-08 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948738,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,21,672,0.31398809523809523,proba_cal,0.5698615209055115,0.43013847909448866,0.6261980368112906,2023-06-08 18:00:00+00:00,2023-07-06 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948746,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,22,672,0.24404761904761904,proba_cal,0.6962502400614557,0.30374975993854425,0.5220277015586654,2023-07-06 18:00:00+00:00,2023-08-03 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948750,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,23,672,0.25,proba_cal,0.4712773998488284,0.5287226001511716,0.6462099513906555,2023-08-03 18:00:00+00:00,2023-08-31 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948754,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,24,672,0.23660714285714285,proba_cal,0.5955472188507608,0.4044527811492393,0.5439228186668659,2023-08-31 18:00:00+00:00,2023-09-28 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948759,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,25,672,0.28720238095238093,proba_cal,0.5736584205003948,0.4263415794996052,0.5948209254549761,2023-09-28 18:00:00+00:00,2023-10-26 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948765,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,26,672,0.3244047619047619,proba_cal,0.6475669886432527,0.35243301135674737,0.6177994446202003,2023-10-26 18:00:00+00:00,2023-11-23 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948769,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,27,672,0.3229166666666667,proba_cal,0.5510406644047198,0.44895933559528034,0.6315703811094183,2023-11-23 18:00:00+00:00,2023-12-21 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948773,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,28,672,0.36904761904761907,proba_cal,0.4103868685331711,0.5896131314668289,0.6763434925338723,2023-12-21 18:00:00+00:00,2024-01-18 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948776,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,29,672,0.28125,proba_cal,0.48953301127214177,0.5104669887278583,0.616272922035573,2024-01-18 18:00:00+00:00,2024-02-15 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948783,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,30,672,0.27976190476190477,proba_cal,0.585787761561456,0.41421223843854404,0.5879131994279868,2024-02-15 18:00:00+00:00,2024-03-14 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948786,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,31,672,0.4017857142857143,proba_cal,0.6230053436521098,0.3769946563478902,0.7678697618477701,2024-03-14 18:00:00+00:00,2024-04-11 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948791,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,32,672,0.37351190476190477,proba_cal,0.5445959629415829,0.45540403705841714,0.6583995555229369,2024-04-11 18:00:00+00:00,2024-05-09 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948801,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,33,672,0.2961309523809524,proba_cal,0.4771107121229828,0.5228892878770173,0.6262236162945255,2024-05-09 18:00:00+00:00,2024-06-06 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948804,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,34,672,0.3854166666666667,proba_cal,0.5791692765058383,0.42083072349416173,0.6839144951804412,2024-06-06 18:00:00+00:00,2024-07-04 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948807,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,35,672,0.34970238095238093,proba_cal,0.566678027167827,0.4333219728321729,0.6439771559401467,2024-07-04 18:00:00+00:00,2024-08-01 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948812,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,36,672,0.40327380952380953,proba_cal,0.5293224503317352,0.4706775496682648,0.7319758981740996,2024-08-01 18:00:00+00:00,2024-08-29 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948815,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,37,672,0.3601190476190476,proba_cal,0.5199980780319047,0.4800019219680953,0.6542042535531136,2024-08-29 18:00:00+00:00,2024-09-26 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948819,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,38,672,0.3392857142857143,proba_cal,0.6326161688003793,0.3673838311996207,0.6400483961361341,2024-09-26 18:00:00+00:00,2024-10-24 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948823,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,39,672,0.34523809523809523,proba_cal,0.5176724137931035,0.48232758620689653,0.6954055061693674,2024-10-24 18:00:00+00:00,2024-11-21 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948830,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,40,672,0.38244047619047616,proba_cal,0.5545919084899911,0.4454080915100089,0.6691543502366704,2024-11-21 18:00:00+00:00,2024-12-19 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948834,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,41,672,0.3898809523809524,proba_cal,0.5253397877490225,0.4746602122509775,0.903215593257085,2024-12-19 18:00:00+00:00,2025-01-16 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948839,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,42,672,0.44642857142857145,proba_cal,0.3938351254480287,0.6061648745519713,0.713357785335636,2025-01-16 18:00:00+00:00,2025-02-13 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948843,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,43,672,0.44345238095238093,proba_cal,0.5152801205900298,0.48471987940997013,0.7079685648165982,2025-02-13 18:00:00+00:00,2025-03-13 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948847,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,44,672,0.43005952380952384,proba_cal,0.5411204567835428,0.4588795432164572,0.6887584554188978,2025-03-13 18:00:00+00:00,2025-04-10 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948852,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,45,672,0.32142857142857145,proba_cal,0.45109446068875897,0.5489055393112411,0.6630958255095454,2025-04-10 18:00:00+00:00,2025-05-08 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948856,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,46,672,0.40625,proba_cal,0.43779779118124984,0.5622022088187502,0.7206648214691492,2025-05-08 18:00:00+00:00,2025-06-05 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948864,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,47,672,0.35714285714285715,proba_cal,0.6204185956790123,0.37958140432098764,0.6511919856852227,2025-06-05 18:00:00+00:00,2025-07-03 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948867,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,48,672,0.31398809523809523,proba_cal,0.5943086839859772,0.40569131601402264,0.6353359965774902,2025-07-03 18:00:00+00:00,2025-07-31 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948871,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,49,672,0.36160714285714285,proba_cal,0.5129931796598464,0.48700682034015363,0.6581768426359349,2025-07-31 18:00:00+00:00,2025-08-28 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948874,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,50,672,0.3586309523809524,proba_cal,0.5261815136082255,0.4738184863917744,0.6565561018517398,2025-08-28 18:00:00+00:00,2025-09-25 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948877,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,51,672,0.35267857142857145,proba_cal,0.5972452592269266,0.4027547407730733,0.6412505436237768,2025-09-25 18:00:00+00:00,2025-10-23 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948880,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,52,672,0.4375,proba_cal,0.6617445920167009,0.3382554079832991,0.6697027451692377,2025-10-23 18:00:00+00:00,2025-11-20 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948885,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,53,672,0.3586309523809524,proba_cal,0.5663948551568773,0.43360514484312274,0.661801580627327,2025-11-20 18:00:00+00:00,2025-12-18 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948892,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,54,672,0.22916666666666666,proba_cal,0.6776437847866419,0.32235621521335805,0.5677401310565888,2025-12-18 18:00:00+00:00,2026-01-15 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948896,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,55,672,0.48660714285714285,proba_cal,0.5016974693081594,0.49830253069184055,1.1311804824342555,2026-01-15 18:00:00+00:00,2026-02-12 17:00:00+00:00
20260318_125630,2026-03-18T12:56:30.948900,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,56,672,0.40029761904761907,proba_cal,0.4835296613687308,0.5164703386312692,0.7014183672377348,2026-02-12 18:00:00+00:00,2026-03-12 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.431984,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,0,672,0.3645833333333333,proba_cal,0.5575013143430674,0.44249868565693257,0.6595911877211643,2021-10-28 18:00:00+00:00,2021-11-25 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432013,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,1,672,0.3958333333333333,proba_cal,0.5652801955627986,0.4347198044372014,0.6686154213437551,2021-11-25 18:00:00+00:00,2021-12-23 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432021,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,2,672,0.3958333333333333,proba_cal,0.5561687469906292,0.4438312530093707,0.6678330654125488,2021-12-23 18:00:00+00:00,2022-01-20 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432026,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,3,672,0.37648809523809523,proba_cal,0.5523691831671493,0.44763081683285066,0.6615383327241255,2022-01-20 18:00:00+00:00,2022-02-17 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432032,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,4,672,0.38095238095238093,proba_cal,0.5668100210336537,0.43318997896634615,0.6707448767206621,2022-02-17 18:00:00+00:00,2022-03-17 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432037,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,5,672,0.3273809523809524,proba_cal,0.41768905872888173,0.5823109412711183,0.638706777113273,2022-03-17 18:00:00+00:00,2022-04-14 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432045,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,6,672,0.3913690476190476,proba_cal,0.4154898807255013,0.5845101192744987,0.7148819436306975,2022-04-14 18:00:00+00:00,2022-05-12 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432050,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,7,672,0.3645833333333333,proba_cal,0.5266166419729483,0.47338335802705156,0.7221889974653275,2022-05-12 18:00:00+00:00,2022-06-09 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432057,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,8,672,0.4642857142857143,proba_cal,0.417085113960114,0.5829148860398861,0.7152939708493933,2022-06-09 18:00:00+00:00,2022-07-07 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432064,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,9,672,0.42410714285714285,proba_cal,0.6024933133868262,0.3975066866131738,0.6754798130024546,2022-07-07 18:00:00+00:00,2022-08-04 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432068,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,10,672,0.40029761904761907,proba_cal,0.5531746104956322,0.4468253895043678,0.667905287427797,2022-08-04 18:00:00+00:00,2022-09-01 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432072,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,11,672,0.38244047619047616,proba_cal,0.5048239651211851,0.4951760348788149,0.7065683054998042,2022-09-01 18:00:00+00:00,2022-09-29 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432079,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,12,672,0.2767857142857143,proba_cal,0.4374751095181203,0.5625248904818798,0.6558010124586182,2022-09-29 18:00:00+00:00,2022-10-27 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432084,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,13,672,0.4255952380952381,proba_cal,0.5105166853871518,0.48948331461284833,0.7239535486442206,2022-10-27 18:00:00+00:00,2022-11-24 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432088,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,14,672,0.27529761904761907,proba_cal,0.5088850657639158,0.49111493423608416,0.6473264779643207,2022-11-24 18:00:00+00:00,2022-12-22 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432097,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,15,672,0.1636904761904762,proba_cal,0.45425428663862827,0.5457457133613718,0.48765064153469745,2022-12-22 18:00:00+00:00,2023-01-19 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432104,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,16,672,0.30952380952380953,proba_cal,0.5576612234748011,0.44233877652519893,0.6541851877886871,2023-01-19 18:00:00+00:00,2023-02-16 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432111,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,17,672,0.28720238095238093,proba_cal,0.5589581057254427,0.4410418942745573,0.6004996981348725,2023-02-16 18:00:00+00:00,2023-03-16 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432115,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,18,672,0.29464285714285715,proba_cal,0.4831649831649832,0.5168350168350169,0.6187798188678074,2023-03-16 18:00:00+00:00,2023-04-13 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432120,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,19,672,0.34375,proba_cal,0.5441686053930952,0.4558313946069048,0.6505314074667611,2023-04-13 18:00:00+00:00,2023-05-11 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432126,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,20,672,0.22470238095238096,proba_cal,0.6401723633867626,0.35982763661323747,0.5379497395698063,2023-05-11 18:00:00+00:00,2023-06-08 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432130,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,21,672,0.28273809523809523,proba_cal,0.5668704957414282,0.4331295042585718,0.60966137123834,2023-06-08 18:00:00+00:00,2023-07-06 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432134,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,22,672,0.21428571428571427,proba_cal,0.6997316919191919,0.3002683080808081,0.4882050792062514,2023-07-06 18:00:00+00:00,2023-08-03 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432142,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,23,672,0.21428571428571427,proba_cal,0.45816235269360267,0.5418376473063973,0.584084652047248,2023-08-03 18:00:00+00:00,2023-08-31 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432147,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,24,672,0.18303571428571427,proba_cal,0.5879277918462245,0.41207220815377554,0.476706160049731,2023-08-31 18:00:00+00:00,2023-09-28 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432151,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,25,672,0.25,proba_cal,0.5766487150415722,0.4233512849584278,0.5566866149216645,2023-09-28 18:00:00+00:00,2023-10-26 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432158,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,26,672,0.29017857142857145,proba_cal,0.6562919959146374,0.34370800408536256,0.5874903254902981,2023-10-26 18:00:00+00:00,2023-11-23 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432162,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,27,672,0.29910714285714285,proba_cal,0.5629707090872602,0.4370292909127399,0.6153860320556338,2023-11-23 18:00:00+00:00,2023-12-21 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432166,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,28,672,0.33035714285714285,proba_cal,0.4104304304304304,0.5895695695695695,0.6492029136800063,2023-12-21 18:00:00+00:00,2024-01-18 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432171,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,29,672,0.23809523809523808,proba_cal,0.49171142578125004,0.50828857421875,0.5722217415663418,2024-01-18 18:00:00+00:00,2024-02-15 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432178,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,30,672,0.25297619047619047,proba_cal,0.584837122099836,0.4151628779001641,0.5666535581380505,2024-02-15 18:00:00+00:00,2024-03-14 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432183,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,31,672,0.37648809523809523,proba_cal,0.6149971228315111,0.3850028771684889,0.7586450225218727,2024-03-14 18:00:00+00:00,2024-04-11 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432189,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,32,672,0.34970238095238093,proba_cal,0.5548274015287988,0.44517259847120105,0.6442436781586606,2024-04-11 18:00:00+00:00,2024-05-09 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432194,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,33,672,0.24553571428571427,proba_cal,0.4708266092881478,0.5291733907118522,0.5806533833900899,2024-05-09 18:00:00+00:00,2024-06-06 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432198,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,34,672,0.3482142857142857,proba_cal,0.5795184014362097,0.42048159856379036,0.6683103752351109,2024-06-06 18:00:00+00:00,2024-07-04 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432206,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,35,672,0.3125,proba_cal,0.5714698000412286,0.4285301999587714,0.6159059981089057,2024-07-04 18:00:00+00:00,2024-08-01 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432210,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,36,672,0.38244047619047616,proba_cal,0.5081993343021893,0.49180066569781067,0.7467888703836474,2024-08-01 18:00:00+00:00,2024-08-29 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432218,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,37,672,0.33779761904761907,proba_cal,0.527486016928179,0.47251398307182096,0.6387178241552915,2024-08-29 18:00:00+00:00,2024-09-26 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432222,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,38,672,0.3125,proba_cal,0.618212739641311,0.38178726035868893,0.6208525823780244,2024-09-26 18:00:00+00:00,2024-10-24 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432229,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,39,672,0.3169642857142857,proba_cal,0.5317131547454662,0.4682868452545338,0.6705233204631789,2024-10-24 18:00:00+00:00,2024-11-21 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432233,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,40,672,0.3601190476190476,proba_cal,0.542379396502018,0.45762060349798195,0.6565626324008952,2024-11-21 18:00:00+00:00,2024-12-19 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432240,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,41,672,0.35267857142857145,proba_cal,0.5345555070565984,0.46544449294340173,0.8946766249811201,2024-12-19 18:00:00+00:00,2025-01-16 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432245,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,42,672,0.4226190476190476,proba_cal,0.38813162480034846,0.6118683751996516,0.7308637521458711,2025-01-16 18:00:00+00:00,2025-02-13 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432251,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,43,672,0.4226190476190476,proba_cal,0.5136035283868157,0.4863964716131843,0.6951398051211503,2025-02-13 18:00:00+00:00,2025-03-13 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432259,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,44,672,0.3943452380952381,proba_cal,0.5059478002874229,0.4940521997125771,0.6872116505100715,2025-03-13 18:00:00+00:00,2025-04-10 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432264,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,45,672,0.2976190476190476,proba_cal,0.4601059322033898,0.5398940677966102,0.6437900969268033,2025-04-10 18:00:00+00:00,2025-05-08 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432271,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,46,672,0.38244047619047616,proba_cal,0.4660259715906427,0.5339740284093573,0.6958726346562044,2025-05-08 18:00:00+00:00,2025-06-05 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432276,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,47,672,0.3392857142857143,proba_cal,0.6174134660976767,0.38258653390232333,0.6398268806394031,2025-06-05 18:00:00+00:00,2025-07-03 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432280,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,48,672,0.2961309523809524,proba_cal,0.6156256971963411,0.3843743028036589,0.6208567849304264,2025-07-03 18:00:00+00:00,2025-07-31 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432284,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,49,672,0.3318452380952381,proba_cal,0.5102320053532015,0.4897679946467986,0.6367812613851324,2025-07-31 18:00:00+00:00,2025-08-28 17:00:00+00:00
20260318_125711,2026-03-18T12:57:11.432289,673ff9bf1b4d3bf6bcaebed0fa7cc0b4519bca92,binance_futures,ETH,1h,50,672,0.31547619047619047,proba_cal,0.5303835110746513,0.46961648892534863,0.6254955347413093,2025-08-28 18:00:00+00:00,2025-09-25 17:00:00+00:00
